num_compra,usuario,nome,Tipo de Mercadoria,Filial,data_compra,valor_compra,Imposto,CPF NA NOTA?
23292396,91905,SANDRA,MODULADO PARA QUARTO,Loja Manicor é ,17/04/2020 09:34:52,R$42.81,R$1.93,Na~o
25424045,92014,ROBERTO,CÔMODA INFANTIL,Loja Manicor é ,17/04/2020 11:18:13,R$7.55,R$0.34,Na~o
22806681,92210,MATHEUS,ROUP INFANTIL 4/5 P,Loja Manicor é ,17/04/2020 11:44:01,R$13.59,R$0.61,Na~o
23337828,92430,VALBNER,MESA P/ COMP/ESCRIV,Loja Manicor é ,17/04/2020 11:52:30,R$851.95,R$38.34,Na~o
24753293,92752,FABIULA,ROUP BASC 5/12 PTS,Loja Autazes,17/04/2020 12:20:13,R$26.90,R$1.21,Na~o
22467602,93688,DEBORA,ROUP COR 3/4 PTS,Loja Manicor é ,17/04/2020 12:22:44,R$46.84,R$2.11,Na~o
23252653,94034,ANA,ROUP BASC ATÉ 4 PTS,Loja Manicor é ,17/04/2020 12:25:31,R$19.98,R$0.90,Na~o
23355591,94282,ROSANA,ROUP COR ATÉ 2 PTS,Loja Manicor é ,17/04/2020 12:44:54,R$45.35,R$2.04,Na~o
21984091,94454,ROSINEIA,TÊNIS QD/MESA/SQUASH,Loja Manicor é ,17/04/2020 12:50:28,R$13.08,R$0.59,Na~o
24727055,94696,STEPHANY,PUFF/ALMOFADÃO,Loja Manicor é ,17/04/2020 13:09:27,R$41.10,R$1.85,Na~o
22402009,94893,KELBIA,MED PRES/GLIC/OUTROS,Loja Manicor é ,17/04/2020 13:25:02,R$32.20,R$1.45,Na~o
25187863,95409,ESCARLET,NEBULIZADOR,Loja Autazes,17/04/2020 14:25:27,R$5.06,R$0.23,Na~o
21912647,95502,ANDRESSA,TERMÔMETRO,Loja Manicor é ,17/04/2020 14:25:51,R$52.25,R$2.35,Na~o
24517472,95755,HALEF,MASSAGEADOR,Loja Manicor é ,17/04/2020 15:25:31,R$31.54,R$1.42,Na~o
24800521,96375,LUMA,UMIDIFICADOR/DESUMID,Loja Manicor é ,17/04/2020 15:53:01,R$109.01,R$4.91,Na~o
26042663,96564,INGRID,ACESS DE MEDICINA,Loja Manicor é ,17/04/2020 16:10:05,R$8.17,R$0.37,Na~o
25809825,96633,PATRICIA,BALANÇA P/ BANHEIRO,Loja Manicor é ,17/04/2020 16:13:09,R$66.67,R$3.00,Na~o
25253045,97520,JOCINEIA,NÁUTICO,Loja Manicor é ,17/04/2020 16:33:09,R$45.10,R$2.03,Na~o
25654822,98056,LUCIANE,CHIP,Loja Manicor é ,17/04/2020 17:00:14,R$39.56,R$1.78,Na~o
23931526,99594,WANDERLUCIO,SMART MULTISIM PRÉ,Loja Manicor é ,17/04/2020 18:00:22,R$242.04,R$10.89,Na~o
22724602,100711,MITCHEL,CÔMODA,Loja Manicor é ,17/04/2020 23:41:58,R$33.72,R$1.52,Na~o
22999633,100986,ALEKSON,BICA D'ÁGUA,Loja Manicor é ,18/04/2020 09:22:39,R$33.30,R$1.50,Na~o
22642854,101325,MARIA,TELEF CONVENC FIXO,Loja Manicor é ,18/04/2020 10:20:49,R$63.88,R$2.87,Na~o
24151510,102553,MICHELLE,ACESS INFORMÁTICA,Loja Manicor é ,18/04/2020 11:08:24,R$67.51,R$3.04,Na~o
24800576,103376,ROBERTO,ACESSÓRIOS VÍDEO,Loja Manicor é ,18/04/2020 11:28:13,R$3.03,R$0.14,Na~o
26282157,104187,DANIELE,VITRINE/ADEGA,Loja Manicor é ,18/04/2020 12:24:50,R$14.35,R$0.65,Na~o
22879219,105092,RINALDO,TEL CELULAR LIVRE,Loja Manicor é ,18/04/2020 15:25:42,R$46.33,R$2.08,Na~o
22186183,105106,KELY,CAIXA DE SOM INFORM,Loja Manicor é ,18/04/2020 16:54:49,R$6.42,R$0.29,Na~o
23510764,105835,RENATA,MOCHILA URBANA,Loja Manicor é ,18/04/2020 17:20:38,R$41.23,R$1.86,Na~o
22427171,106031,KAREN,MOCHILA P/ NOTEBOOK,Loja Manicor é ,19/04/2020 11:03:55,R$13.59,R$0.61,Na~o
25705278,107720,MARCIO,CASE E PROTETOR,Loja Manicor é ,19/04/2020 11:58:48,R$46.88,R$2.11,Na~o
23195682,108374,USIAS,BABA ELETRÔNICA,Loja Manicor é ,19/04/2020 12:15:17,R$90.19,R$4.06,Na~o
24064214,109053,PAULIANNY,RÁDIO PORTÁTIL,Loja Manicor é ,20/04/2020 07:05:42,R$55.93,R$2.52,Na~o
25483529,110111,BRUNO,RÁDIO GRAVADOR,Loja Manicor é ,20/04/2020 09:03:31,R$100.79,R$4.54,Na~o
22806393,110442,JERONIMO,MOUSE,Loja Manicor é ,20/04/2020 09:11:23,R$49.18,R$2.21,Na~o
25040137,111306,JESSICA,LANCHEIRA,Loja Manicor é ,20/04/2020 09:16:05,R$28.25,R$1.27,Na~o
24254506,111908,KELLEN,ARTIGOS ESPORTIVOS,Loja Manicor é ,20/04/2020 09:29:32,R$19.47,R$0.88,Na~o
23111904,112228,MARCELA,RÁDIO RELÓGIO,Loja Manicor é ,20/04/2020 09:38:13,R$19.18,R$0.86,Na~o
23767353,114003,AUTO,CAIXA DE SOM ÁUDIO,Loja Manicor é ,20/04/2020 09:57:52,R$58.88,R$2.65,Na~o
22467428,114162,HEVERTON,ESPREMEDOR ELÉTRICO,Loja Manicor é ,20/04/2020 10:52:25,R$28.08,R$1.26,Na~o
25539734,114643,FRANCISCO,ESCOVA MODELADORA,Loja Manicor é ,20/04/2020 11:45:21,R$22.33,R$1.00,Na~o
24569652,114728,FABIANA,MÁQUINA DE FAZER PÃO,Loja Manicor é ,20/04/2020 11:56:41,R$96.58,R$4.35,Na~o
22783850,115179,EUDI,CHAPA,Loja Manicor é ,20/04/2020 12:48:49,R$24.76,R$1.11,Na~o
22074466,116866,PEDRO,SECADOR,Loja Manicor é ,20/04/2020 13:04:59,R$22.39,R$1.01,Na~o
26212569,117947,GABRIEL,CHURRASQUEIRA ELÉTRI,Loja Lábrea ,20/04/2020 13:16:06,R$14.86,R$0.67,Na~o
25778849,118174,CAIO,FRITADEIRA,Loja Lábrea ,20/04/2020 13:19:22,R$1.59,R$0.07,Na~o
24718804,118181,SORAYA,MODEM,Loja Lábrea ,20/04/2020 13:23:44,R$4.56,R$0.21,Na~o
23726932,118494,RUANE,MUSICAL,Loja Lábrea ,20/04/2020 13:47:26,R$1.19,R$0.05,Na~o
23612862,118714,ALDEANY,CARRINHOS & CIA CONT,Loja Lábrea ,20/04/2020 13:58:24,R$5.04,R$0.23,Na~o
24720232,118784,IRISMAR,ACESSÓRIO BRINQUEDO,Loja Lábrea ,20/04/2020 14:39:13,R$5.04,R$0.23,Na~o
25779804,119021,MARIA,CONJ PLAYSET/MENINAS,Loja Lábrea ,20/04/2020 14:47:40,R$2.60,R$0.12,Na~o
22773978,119512,BIANCA,CONJ PLAYSET/MENINOS,Loja Lábrea ,20/04/2020 14:55:12,R$1.28,R$0.06,Na~o
22004142,120083,EDRIA,CHALEIRA ELÉTRICA,Loja Lábrea ,20/04/2020 15:30:27,R$1.92,R$0.09,Na~o
24720166,120802,ADRIANA,VENTILADOR DE PAREDE,Loja Lábrea ,20/04/2020 16:10:50,R$7.98,R$0.36,Na~o
25745996,120857,NAILSON,VENTILADOR DE TETO,Loja Lábrea ,20/04/2020 16:53:27,R$0.60,R$0.03,Na~o
25096383,121187,ANY,FERRO À VAPOR/SPRAY,Loja Lábrea ,20/04/2020 17:24:34,R$2.60,R$0.12,Na~o
25780229,121202,SAMARA,MOCHILETE,Loja Lábrea ,20/04/2020 17:49:14,R$0.88,R$0.04,Na~o
23122475,121220,DOREYAN,MOCHILA ESCOLAR,Loja Lábrea ,20/04/2020 17:55:27,R$0.60,R$0.03,Na~o
21987421,122852,MARCIA,MALA INFANTIL,Loja Lábrea ,20/04/2020 18:01:27,R$1.79,R$0.08,Na~o
23387185,122983,CARLA,ANTENA,Loja Lábrea ,20/04/2020 20:46:54,R$1.23,R$0.06,Na~o
24040488,123023,ADAILSON,ROTEADORES E ADAPTAD,Loja Manicor é ,20/04/2020 21:05:37,R$39.94,R$1.80,Na~o
22802529,123700,MARIA,TELEFONE RURAL,Loja Manicor é ,20/04/2020 21:27:01,R$43.24,R$1.95,Na~o
25032451,123747,JOSENIRA,HOME,Loja Manicor é ,20/04/2020 21:28:33,R$124.25,R$5.59,Na~o
22379847,124417,WALLINY,FILTRO M CONSTRUÇÃO,Loja Manicor é ,20/04/2020 21:41:15,R$9.76,R$0.44,Na~o
25498508,124917,ANTONIA,FILTRO UD,Loja Manicor é ,20/04/2020 21:55:52,R$58.32,R$2.62,Na~o
22378144,124976,ELIJARLE,DUCHA/CHUVE/CAMPAINH,Loja Manicor é ,20/04/2020 22:14:20,R$26.55,R$1.19,Na~o
23114649,125079,LUCIANO,TORNEIRA,Loja Manicor é ,21/04/2020 01:33:48,R$59.76,R$2.69,Na~o
23401388,125452,ALDIRLEY,INSTRUM DE CORDAS,Loja Manicor é ,21/04/2020 07:15:08,R$40.68,R$1.83,Na~o
25678036,126637,PAULO,COMPRESSOR AR/AQUEC,Loja Manicor é ,21/04/2020 07:49:51,R$56.51,R$2.54,Na~o
25563470,126656,PAULO,RECEPTOR ANTENA,Loja Manicor é ,21/04/2020 08:13:46,R$33.44,R$1.50,Na~o
24006525,126667,VERONICA,COMPUTADORES,Loja Manicor é ,21/04/2020 12:28:16,R$19.98,R$0.90,Na~o
23719323,128167,MARIA,CONJ SEG RESIDENCIAL,Loja Manicor é ,21/04/2020 12:28:31,R$47.59,R$2.14,Na~o
25951945,128882,AUTO,LUMIN. DE EMERGÊNCIA,Loja Lábrea ,21/04/2020 12:36:38,R$3.58,R$0.16,Na~o
25322312,129348,LUCIANO,WALKIE TALKIE,Loja Lábrea ,21/04/2020 13:03:28,R$5.08,R$0.23,Na~o
25687946,129406,AUTO,MÍDIAS PS3/PS4,Loja Lábrea ,21/04/2020 15:10:21,R$13.18,R$0.59,Na~o
25298236,129623,AUGUSTO,MÍDIAS X-BOX,Loja Lábrea ,21/04/2020 15:42:29,R$48.02,R$2.16,Na~o
22610441,130286,DAVI,HOME THEATER,Loja Lábrea ,21/04/2020 15:53:26,R$11.66,R$0.52,Na~o
23224906,130487,ANTONIO,"TV LED DE 55"" À 59""",Loja Lábrea ,21/04/2020 15:55:39,"R$1,347.84",R$60.65,Na~o
25776995,130635,PAULO,CIRCULADOR,Loja Lábrea ,21/04/2020 16:37:27,R$21.36,R$0.96,Na~o
24908189,130869,HANA,BOLSAS,Loja Lábrea ,21/04/2020 16:57:40,R$111.31,R$5.01,Na~o
25999357,133026,KLEVERSON,PISTAS,Loja Lábrea ,21/04/2020 20:00:35,R$40.82,R$1.84,Na~o
23733696,133052,KARLA,JOGO AMERICANO,Loja Lábrea ,21/04/2020 23:36:35,R$30.68,R$1.38,Na~o
23165580,133154,JANDER,POLITRIS/SOPRADOR,Loja Manicor é ,22/04/2020 08:21:51,R$37.56,R$1.69,Na~o
26288318,134350,VLADIMIR,CAIXA ORGANIZADORA,Loja Manicor é ,22/04/2020 09:21:06,R$36.67,R$1.65,Na~o
22409866,135187,FABIOLA,BOLSA/MOCHILA P/FERR,Loja Manicor é ,22/04/2020 10:16:12,R$54.26,R$2.44,Na~o
23244989,136204,VANIA,FERRAM AUTOMOTIVAS,Loja Autazes,22/04/2020 10:31:03,R$32.12,R$1.45,Na~o
25053642,136810,JENNIER,FERRO DE VIAGEM,Loja Autazes,22/04/2020 10:50:40,R$15.40,R$0.69,Na~o
25441472,136926,STHERFANYS,TUPIA/MICRORETÍFICA,Loja Autazes,22/04/2020 10:52:42,R$10.68,R$0.48,Na~o
26229047,137446,KLAYSON,MICROFONE,Loja Autazes,22/04/2020 11:24:22,R$15.92,R$0.72,Na~o
25338127,138108,ELISANGELA,ACESS CUID PESSOAIS,Loja Lábrea ,22/04/2020 11:33:57,R$60.68,R$2.73,Na~o
24682605,138259,FABIANO,NO BREAK,Loja Manicor é ,22/04/2020 11:52:40,R$227.75,R$10.25,Na~o
22766455,139130,DEILCY,ESTABILIZ VOLTAGEM,Loja Manicor é ,22/04/2020 11:59:10,R$90.30,R$4.06,Na~o
26116025,140324,LEANDRO,COLCH MOLA SOLTEIRO,Loja Manicor é ,22/04/2020 11:59:53,R$135.41,R$6.09,Na~o
22091906,140375,KLISSIA,NOTEBOOK,Loja Manicor é ,22/04/2020 14:59:35,R$103.80,R$4.67,Na~o
22512712,140761,FRANCISCA,ARM AÉREO COZ MADEIR,Loja Lábrea ,22/04/2020 15:25:52,R$6.78,R$0.31,Na~o
24664050,141372,CELIANE,SOFÁ DE CANTO,Loja Lábrea ,22/04/2020 16:09:14,R$18.79,R$0.85,Na~o
24914145,141492,HELLEN,SOFÁ 02 LUGARES,Loja Manicor é ,22/04/2020 16:35:35,R$56.25,R$2.53,Na~o
23994217,141813,RYNA,SOFÁ-CAMA,Loja Manicor é ,22/04/2020 16:58:08,R$59.99,R$2.70,Na~o
22769442,142159,ELIZANDRA,BERÇO,Loja Manicor é ,22/04/2020 17:24:25,R$57.69,R$2.60,Na~o
23091456,142397,TATIANE,COMPL MÓV INFANTIS,Loja Manicor é ,22/04/2020 18:05:11,R$61.81,R$2.78,Na~o
23807435,144071,NAIARA,INSTRUM ELETRÔNICO,Loja Manicor é ,22/04/2020 18:39:39,R$117.22,R$5.28,Na~o
25343536,144219,JOAO,CALCULADORA,Loja Manicor é ,22/04/2020 18:46:53,R$25.54,R$1.15,Na~o
23337717,144609,GRAZIELA,CELULAR/MP3,Loja Manicor é ,22/04/2020 18:55:34,R$79.87,R$3.59,Na~o
23737636,144814,JOICILENE,INFORMÁTICA,Loja Manicor é ,22/04/2020 22:18:28,R$53.58,R$2.41,Na~o
24938730,145318,GEUSIANE,TROCA GARANTIDA 1,Loja Manicor é ,23/04/2020 08:53:02,R$53.83,R$2.42,Na~o
23844604,146009,LETICIA,TROCA GARANTIDA 2,Loja Manicor é ,23/04/2020 09:27:28,R$11.10,R$0.50,Na~o
22253309,146023,PATRICIA,AR COND JANELA 1,Loja Manicor é ,23/04/2020 10:10:54,R$31.14,R$1.40,Na~o
22276502,146398,JOSIVANIA,DEPURADOR 1,Loja Manicor é ,23/04/2020 10:14:47,R$35.88,R$1.61,Na~o
23702061,146490,MONICA,SOM 1,Loja Manicor é ,23/04/2020 11:50:14,R$24.26,R$1.09,Na~o
25350942,147458,ISAIAS,SOM 2,Loja Manicor é ,23/04/2020 13:39:46,R$18.87,R$0.85,Na~o
23142013,148305,LUANA,RÁDIOS AUTO 1,Loja Manicor é ,23/04/2020 14:44:05,R$33.39,R$1.50,Na~o
26039622,148701,PATRICIA,TELEFONE CELULAR 1,Loja Manicor é ,23/04/2020 15:23:44,R$368.70,R$16.59,Na~o
25430174,149601,LUCAS,TELEFONE CELULAR 2,Loja Manicor é ,23/04/2020 18:21:53,"R$1,062.12",R$47.80,Na~o
24483229,151086,MARIA,FOGÕES 1,Loja Manicor é ,23/04/2020 20:17:06,R$29.92,R$1.35,Na~o
23369941,151706,ALESSANDRA,VIDEO KARAOKÊ 1,Loja Manicor é ,23/04/2020 20:42:05,R$39.97,R$1.80,Na~o
25014084,152330,DELRY,VIDEO KARAOKÊ 2,Loja Manicor é ,24/04/2020 08:48:03,R$15.99,R$0.72,Na~o
22911366,153303,JOSE,FORNO 1,Loja Manicor é ,24/04/2020 09:29:17,R$8.30,R$0.37,Na~o
23652592,153646,RICARDO,FREEZERS 1,Loja Manicor é ,24/04/2020 11:30:49,R$77.21,R$3.47,Na~o
25231621,154570,LINCOLN,FREEZERS 2,Loja Manicor é ,24/04/2020 11:36:05,R$2.23,R$0.10,Na~o
22995288,154689,FRANCIOLGA,IMPRESSORA/SCANNER 1,Loja Manicor é ,24/04/2020 12:02:59,R$12.14,R$0.55,Na~o
24288133,157030,RILDO,TELEVISOR LCD 1,Loja Manicor é ,24/04/2020 12:27:18,R$14.51,R$0.65,Na~o
25231670,157664,SINEON,TELEVISOR LCD 2,Loja Manicor é ,24/04/2020 12:36:05,R$10.07,R$0.45,Na~o
22377917,160048,ENILZA,MICROONDAS 1,Loja Manicor é ,24/04/2020 15:17:42,R$30.77,R$1.38,Na~o
23588888,160853,EURIZANGELA,NOTEBOOK 1,Loja Manicor é ,24/04/2020 17:55:22,R$9.98,R$0.45,Na~o
25200802,161083,EMANUELLA,GELADEIRA 1,Loja Manicor é ,24/04/2020 17:56:57,R$23.07,R$1.04,Na~o
23612271,161989,MARIA,GELADEIRA 2,Loja Lábrea ,24/04/2020 18:26:49,R$57.19,R$2.57,Na~o
23164156,164384,SIDNEY,TELEFONE FIXO 1,Loja Lábrea ,24/04/2020 21:13:35,R$172.30,R$7.75,Sim
22953283,165135,ITALO,TELEFONE FIXO 2,Loja Lábrea ,24/04/2020 21:25:51,R$150.97,R$6.79,Sim
24382775,165649,FERNANDO,AR COND SPLIT 1,Loja Lábrea ,24/04/2020 21:50:37,"R$3,707.52",R$166.84,Sim
21920884,166004,SALETE,PORTÁTIL ELETRO,Loja Manicor é ,25/04/2020 09:10:16,R$55.07,R$2.48,Sim
21977926,166435,GILVANA,MÓVEIS 1,Loja Manicor é ,25/04/2020 10:13:38,R$29.32,R$1.32,Sim
22269642,167376,ISRAEL,MÁQUINA DE COSTURA 1,Loja Lábrea ,25/04/2020 12:19:55,R$19.50,R$0.88,Sim
25942756,168104,EDCARLOS,MÁQUINA DE COSTURA 2,Loja Autazes,25/04/2020 12:28:30,R$24.00,R$1.08,Sim
22853526,170105,ANDRE,FOGÕES 2,Loja Manicor é ,25/04/2020 14:44:47,R$90.60,R$4.08,Sim
23115669,170426,MARIO,TABLET 1,Loja Manicor é ,25/04/2020 15:04:03,R$67.47,R$3.04,Sim
23115701,171256,EWERTON,FERRAMENTA 1,Loja Manicor é ,25/04/2020 16:14:30,R$36.46,R$1.64,Sim
22300660,172486,ADRIANO,FERRAMENTA 2,Loja Manicor é ,25/04/2020 16:58:47,R$134.86,R$6.07,Sim
23467187,172487,MARIA,VIDEO GAMES 1,Loja Manicor é ,25/04/2020 17:49:19,R$103.36,R$4.65,Sim
23253761,172742,RIBICA,PORTÁTIL FÇ VC MESMO,Loja Manicor é ,25/04/2020 18:27:46,R$23.94,R$1.08,Sim
25104727,173037,ANDREZA,LAVADORA 1,Loja Manicor é ,25/04/2020 20:13:46,R$133.14,R$5.99,Sim
24918859,173738,RICARDO,LAVADORA 2,Loja Lábrea ,25/04/2020 21:37:41,R$6.92,R$0.31,Sim
24664793,174475,JEICYANE,PORTÁTIL ANTENAS,Loja Lábrea ,26/04/2020 09:35:29,R$29.55,R$1.33,Sim
25710716,175483,VERA,BEBEDOURO 1,Loja Lábrea ,26/04/2020 14:10:41,R$53.87,R$2.42,Sim
21911306,176326,LILIANE,SERV INSTAL ELECTROL,Loja Lábrea ,26/04/2020 14:11:39,R$12.95,R$0.58,Sim
22950982,176826,KEILA,FOGÃO INDUSTRIAL,Loja Lábrea ,26/04/2020 15:24:46,R$10.38,R$0.47,Sim
22965727,177380,CRISTIANE,EXAUSTOR VENTILAÇÃO,Loja Manicor é ,26/04/2020 16:17:29,R$57.89,R$2.60,Sim
23282317,178505,GREICE,ACESS CAMA/MESA/BANH,Loja Manicor é ,26/04/2020 16:29:31,R$56.22,R$2.53,Sim
24983083,180132,ILSSISLANNY,COLC/ACESS CAMA/COLC,Loja Manicor é ,26/04/2020 16:41:46,R$75.31,R$3.39,Sim
22462604,181083,CINTIA,LENÇOL,Loja Manicor é ,26/04/2020 17:07:05,R$14.83,R$0.67,Sim
26020505,181177,FRANCIANE,COBRELEITO/COLCHA,Loja Autazes,26/04/2020 17:20:28,R$15.14,R$0.68,Sim
22462667,181878,MONICA,EDREDON,Loja Manicor é ,26/04/2020 17:26:06,R$23.34,R$1.05,Sim
25371285,182497,ROSA,TOALHA DE BANHO,Loja Manicor é ,26/04/2020 19:41:12,R$66.84,R$3.01,Sim
25366999,182542,MARIZA,PNEU P/ AUTOMÓVEL,Loja Autazes,26/04/2020 21:49:18,R$15.05,R$0.68,Sim
22014849,182834,NAIANE,CARTÃO SERVIÇO AUTO,Loja Autazes,27/04/2020 07:12:07,R$16.30,R$0.73,Sim
21931467,183054,PATRICIA,CAPACETES,Loja Lábrea ,27/04/2020 08:39:09,R$40.53,R$1.82,Sim
22610442,184005,JANAINA,PORTA-RETRATO,Loja Lábrea ,27/04/2020 08:53:27,R$8.63,R$0.39,Sim
25303525,184075,ANA,BOMBONIÉRE,Loja Lábrea ,27/04/2020 09:15:07,R$57.95,R$2.61,Sim
23844132,187249,MARLISON,GERADOR,Loja Lábrea ,27/04/2020 09:15:59,R$21.77,R$0.98,Sim
24583484,189392,DAYANE,CÂMARA DE AR,Loja Lábrea ,27/04/2020 09:42:25,R$49.54,R$2.23,Sim
23850214,190320,DIANA,ÓLEO LUBRIF P/ MOTO,Loja Lábrea ,27/04/2020 10:02:30,R$63.88,R$2.87,Sim
23520623,191183,PATRICIA,ÓLEO LUBRIF P/ AUTO,Loja Lábrea ,27/04/2020 10:25:38,R$50.05,R$2.25,Sim
24224671,191222,CRISTIANE,ACESS INSTRUM MUSIC,Loja Manicor é ,27/04/2020 10:56:01,R$10.51,R$0.47,Sim
23096949,191699,ADRIANA,INSTRUM DE SOPRO,Loja Manicor é ,27/04/2020 13:41:59,R$96.09,R$4.32,Sim
25158359,194248,AUTO,MOTOR ESTACIONÁRIO,Loja Manicor é ,27/04/2020 15:28:08,R$98.05,R$4.41,Sim
24025760,195001,AUTO,MOTOBOMBA,Loja Manicor é ,27/04/2020 17:08:33,R$32.22,R$1.45,Sim
24684182,195834,RAYANE,BALANÇA INDUSTRIAL,Loja Manicor é ,27/04/2020 17:25:18,R$18.40,R$0.83,Sim
25831768,197625,DAYANE,ESTUFA INDUSTRIAL,Loja Manicor é ,27/04/2020 20:51:29,R$90.00,R$4.05,Sim
22250507,197647,ALINE,SANDUICHEIRA INDUSTR,Loja Manicor é ,27/04/2020 22:02:59,R$54.71,R$2.46,Sim
24539297,198867,ROSA,CHAPA/FRITADEIRA IND,Loja Manicor é ,28/04/2020 10:49:34,R$3.16,R$0.14,Sim
24533460,199708,JOAO,ACESSÓRIOS X-BOX,Loja Manicor é ,28/04/2020 11:03:38,R$4.78,R$0.21,Sim
23470561,200549,NATANAEL,ACESSÓRIOS PS3/PS4,Loja Manicor é ,28/04/2020 11:46:19,R$88.16,R$3.97,Sim
24224410,200823,ALCILENE,P/MATERIAIS ELÉTRICO,Loja Manicor é ,28/04/2020 11:48:54,R$19.36,R$0.87,Sim
24663035,201574,INES,COMPLEMENTO MÓVEIS,Loja Manicor é ,28/04/2020 12:17:53,R$46.78,R$2.11,Sim
24817106,202470,ELIONILDA,TAPETE P/AUTO,Loja Manicor é ,28/04/2020 13:20:03,R$114.24,R$5.14,Sim
23750181,202759,TIAGO,LÂMP/INTERRUP/TOMADA,Loja Manicor é ,28/04/2020 13:38:27,R$83.42,R$3.75,Sim
24079381,202785,OSANES,ACESS. P/ BICICLETA,Loja Lábrea ,28/04/2020 15:46:05,R$17.18,R$0.77,Sim
21876897,204455,MANOEL,PATINAÇÃO E SKATE,Loja Manicor é ,28/04/2020 16:19:49,R$14.70,R$0.66,Sim
24666911,205734,SANDRA,NATAÇÃO,Loja Lábrea ,28/04/2020 16:40:57,R$10.28,R$0.46,Sim
24668819,205961,DANIELE,PAINEL,Loja Lábrea ,28/04/2020 20:26:48,R$19.76,R$0.89,Na~o
25040783,206940,FRANCIVALDO,MESA LATERAL,Loja Manicor é ,29/04/2020 08:58:19,R$47.56,R$2.14,Na~o
25549045,207306,FRANCISCO,QUADROS E ESPELHOS,Loja Lábrea ,29/04/2020 09:00:31,R$41.09,R$1.85,Na~o
24225018,207562,GIZELE,ADORNO,Loja Lábrea ,29/04/2020 09:32:43,R$49.04,R$2.21,Na~o
24950398,208037,MILENA,VASOS,Loja Lábrea ,29/04/2020 09:36:47,R$13.61,R$0.61,Na~o
26271421,209341,ALCILENE,ACESSÓRIOS VIAGEM,Loja Lábrea ,29/04/2020 09:48:00,R$9.70,R$0.44,Na~o
23929874,209361,SUZANA,MALA SOFT,Loja Autazes,29/04/2020 09:49:00,R$3.86,R$0.17,Na~o
23561513,209751,DAYSEANA,ABAJOUR,Loja Lábrea ,29/04/2020 11:12:41,R$11.09,R$0.50,Na~o
24728987,209916,DENIS,PERSI/CORTINA/DECOR,Loja Lábrea ,29/04/2020 12:50:50,R$23.34,R$1.05,Na~o
25934729,211203,BRENDA,MALA RÍGIDA,Loja Lábrea ,29/04/2020 12:59:49,R$30.66,R$1.38,Na~o
23721145,211755,LEENA,CADEIRA DE COPA,Loja Lábrea ,29/04/2020 15:15:00,R$2.38,R$0.11,Na~o
22193851,212442,JULIANA,ESTÁTUAS,Loja Lábrea ,29/04/2020 15:47:31,R$23.56,R$1.06,Na~o
23721137,213095,MARIA,COFRE,Loja Lábrea ,29/04/2020 17:15:40,R$6.13,R$0.28,Na~o
24253090,213373,NEILA,VELA NATALINA,Loja Lábrea ,29/04/2020 18:10:55,R$5.45,R$0.25,Na~o
24399110,214269,GILVAN,CADEIRA P/ESCRITÓRIO,Loja Lábrea ,29/04/2020 18:21:59,R$97.71,R$4.40,Na~o
23401389,214281,MICHELLE,CADEIRA DE SALA,Loja Lábrea ,29/04/2020 18:44:29,R$64.03,R$2.88,Na~o
21992812,215046,VANDA,ARRANJO FLORAL,Loja Lábrea ,29/04/2020 20:49:01,R$15.51,R$0.70,Na~o
23754378,216660,KEILA,CHURRASQUEIRA A GÁS,Loja Lábrea ,30/04/2020 08:53:28,R$47.48,R$2.14,Na~o
22511464,216977,AUTO,CADEIRA GIR S/BRAÇO,Loja Manicor é ,30/04/2020 11:00:29,R$67.82,R$3.05,Na~o
22895857,217077,JOSE,TAPETE,Loja Manicor é ,30/04/2020 14:11:39,R$142.84,R$6.43,Na~o
24801394,217371,ADONIAS,LANTERNA,Loja Manicor é ,30/04/2020 15:46:30,R$41.88,R$1.88,Na~o
21873666,217461,RITA,COMPL DE QUARTO,Loja Lábrea ,30/04/2020 18:07:38,R$30.24,R$1.36,Na~o
24720997,217602,BRUNA,BALCÃO COZ AÇO,Loja Lábrea ,30/04/2020 18:48:08,R$81.48,R$3.67,Na~o
22132674,218170,JACQUELINE,BELICHE/TRILICHE,Loja Lábrea ,30/04/2020 18:48:20,R$41.52,R$1.87,Na~o
24579647,218418,WESLEN,CABECEIRAS,Loja Lábrea ,30/04/2020 18:48:27,R$128.36,R$5.78,Na~o
22465342,218655,DAMIANA,APARADOR,Loja Lábrea ,30/04/2020 18:48:51,R$58.82,R$2.65,Na~o
23295640,218898,RAFAELA,JANELA 10001 À 18000,Loja Lábrea ,30/04/2020 18:50:04,R$69.87,R$3.14,Na~o
23521913,219436,DANIELLY,SPLIT INV18001À30000,Loja Lábrea ,30/04/2020 18:53:42,"R$1,167.12",R$52.52,Na~o
25973208,219612,MARIA,ESCADAS,Loja Lábrea ,30/04/2020 18:55:07,R$24.04,R$1.08,Na~o
25682890,220981,MAYARA,PIA,Loja Lábrea ,30/04/2020 18:55:18,R$125.77,R$5.66,Na~o
25763532,222271,FLAVIA,ESTANTE,Loja Manicor é ,30/04/2020 18:58:17,R$65.02,R$2.93,Na~o
23805405,222317,MARCIA,MESA P/ ESCRITÓRIO,Loja Manicor é ,30/04/2020 19:01:26,R$107.24,R$4.83,Na~o
23090306,222411,MARCUS,VALOR EMERGENCIAL,Loja Manicor é ,30/04/2020 19:06:22,R$82.19,R$3.70,Na~o
23714708,223268,ROSANA,LAVADORA/SECADORA,Loja Manicor é ,30/04/2020 19:11:17,R$13.59,R$0.61,Na~o
